ANIO_REGISTRO,MES_REGISTRO,TIPO_ACTA,DE_GENERO,DEPART_CIUDAD_ESTADO_DOM_SOL,PROVINCIA_DOM_SOL,CANT_COPIAS_EMITIDAS
2022,FEBRERO,MATRIMONIO,MASCULINO,CUSCO,QUISPICANCHI,3
2022,FEBRERO,MATRIMONIO,MASCULINO,ECUADOR,GUAYAQUIL,1
2022,FEBRERO,MATRIMONIO,MASCULINO,ESPAÑA,ALICANTE,1
2022,FEBRERO,MATRIMONIO,MASCULINO,ESPAÑA,BALEARES,1
2022,FEBRERO,MATRIMONIO,MASCULINO,ESPAÑA,BARCELONA,8
2022,FEBRERO,MATRIMONIO,MASCULINO,ESPAÑA,GERONA,1
2022,FEBRERO,MATRIMONIO,MASCULINO,ESPAÑA,MADRID,12
2022,FEBRERO,MATRIMONIO,MASCULINO,ESPAÑA,SEVILLA,1
2022,FEBRERO,MATRIMONIO,MASCULINO,ESTADOS UNIDOS DE AMERICA,CAROLINA DEL NORTE,1
2022,FEBRERO,MATRIMONIO,MASCULINO,ESTADOS UNIDOS DE AMERICA,CONNECTICUT,2
2022,FEBRERO,MATRIMONIO,MASCULINO,ESTADOS UNIDOS DE AMERICA,FLORIDA,1
2022,FEBRERO,MATRIMONIO,MASCULINO,ESTADOS UNIDOS DE AMERICA,FORT LAUDERDALE,1
2022,FEBRERO,MATRIMONIO,MASCULINO,ESTADOS UNIDOS DE AMERICA,GEORGIA,4
2022,FEBRERO,MATRIMONIO,MASCULINO,ESTADOS UNIDOS DE AMERICA,LOS ANGELES,3
2022,FEBRERO,MATRIMONIO,MASCULINO,ESTADOS UNIDOS DE AMERICA,MARYLAND,1
2022,FEBRERO,MATRIMONIO,MASCULINO,ESTADOS UNIDOS DE AMERICA,MIAMI,6
2022,FEBRERO,MATRIMONIO,MASCULINO,ESTADOS UNIDOS DE AMERICA,NUEVA JERSEY,2
2022,FEBRERO,MATRIMONIO,MASCULINO,ESTADOS UNIDOS DE AMERICA,NUEVA YORK,5
2022,FEBRERO,MATRIMONIO,MASCULINO,ESTADOS UNIDOS DE AMERICA,PATERSON,5
2022,FEBRERO,MATRIMONIO,MASCULINO,ESTADOS UNIDOS DE AMERICA,SAN FRANCISCO,1
2022,FEBRERO,MATRIMONIO,MASCULINO,ESTADOS UNIDOS DE AMERICA,TEXAS,1
2022,FEBRERO,MATRIMONIO,MASCULINO,ESTADOS UNIDOS DE AMERICA,VIRGINIA,4
2022,FEBRERO,MATRIMONIO,MASCULINO,FRANCIA,LYON,1
2022,FEBRERO,MATRIMONIO,MASCULINO,FRANCIA,PARIS,1
2022,FEBRERO,MATRIMONIO,MASCULINO,GRAN BRETAÑA,LONDRES,1
2022,FEBRERO,MATRIMONIO,MASCULINO,GRAN BRETAÑA,WEST SUSSEX,1
2022,FEBRERO,MATRIMONIO,MASCULINO,HUANCAVELICA,ANGARAES,4
2022,FEBRERO,MATRIMONIO,MASCULINO,HUANCAVELICA,CASTROVIRREYNA,1
2022,FEBRERO,MATRIMONIO,MASCULINO,HUANCAVELICA,HUANCAVELICA,5
2022,FEBRERO,MATRIMONIO,MASCULINO,HUANCAVELICA,HUAYTARA,1
2022,FEBRERO,MATRIMONIO,MASCULINO,HUANCAVELICA,TAYACAJA,2
2022,FEBRERO,MATRIMONIO,MASCULINO,HUANUCO,DOS DE MAYO,1
2022,FEBRERO,MATRIMONIO,MASCULINO,HUANUCO,HUAMALIES,1
2022,FEBRERO,MATRIMONIO,MASCULINO,HUANUCO,HUANUCO,10
2022,FEBRERO,MATRIMONIO,MASCULINO,HUANUCO,LEONCIO PRADO,1
2022,FEBRERO,MATRIMONIO,MASCULINO,HUANUCO,YAROWILCA,2
2022,FEBRERO,MATRIMONIO,MASCULINO,ICA,CHINCHA,18
2022,FEBRERO,MATRIMONIO,MASCULINO,ICA,ICA,36
2022,FEBRERO,MATRIMONIO,MASCULINO,ICA,NASCA,4
2022,FEBRERO,MATRIMONIO,MASCULINO,ICA,PALPA,2
2022,FEBRERO,MATRIMONIO,MASCULINO,ICA,PISCO,7
2022,FEBRERO,MATRIMONIO,MASCULINO,ITALIA,LACIO,1
2022,FEBRERO,MATRIMONIO,MASCULINO,ITALIA,LOMBARDIA,1
2022,FEBRERO,MATRIMONIO,MASCULINO,ITALIA,MILAN,3
2022,FEBRERO,MATRIMONIO,MASCULINO,ITALIA,ROMA,1
2022,FEBRERO,MATRIMONIO,MASCULINO,ITALIA,TURIN,1
2022,FEBRERO,MATRIMONIO,MASCULINO,JAPON,GUNMA,1
2022,FEBRERO,MATRIMONIO,MASCULINO,JAPON,KANAGAWA,3
2022,FEBRERO,MATRIMONIO,MASCULINO,JAPON,NARA,1
2022,FEBRERO,MATRIMONIO,MASCULINO,JUNIN,CHANCHAMAYO,2
2022,FEBRERO,MATRIMONIO,MASCULINO,JUNIN,CHUPACA,2
2022,FEBRERO,MATRIMONIO,MASCULINO,JUNIN,CONCEPCION,4
2022,FEBRERO,MATRIMONIO,MASCULINO,JUNIN,HUANCAYO,42
2022,FEBRERO,MATRIMONIO,MASCULINO,JUNIN,JAUJA,1
2022,FEBRERO,MATRIMONIO,MASCULINO,JUNIN,SATIPO,1
2022,FEBRERO,MATRIMONIO,MASCULINO,JUNIN,TARMA,2
2022,FEBRERO,MATRIMONIO,MASCULINO,JUNIN,YAULI,1
2022,FEBRERO,MATRIMONIO,MASCULINO,LA LIBERTAD,ASCOPE,4
2022,FEBRERO,MATRIMONIO,MASCULINO,LA LIBERTAD,CHEPEN,2
2022,FEBRERO,MATRIMONIO,MASCULINO,LA LIBERTAD,GRAN CHIMU,1
2022,FEBRERO,MATRIMONIO,MASCULINO,LA LIBERTAD,OTUZCO,1
2022,FEBRERO,MATRIMONIO,MASCULINO,LA LIBERTAD,PACASMAYO,5
2022,FEBRERO,MATRIMONIO,MASCULINO,LA LIBERTAD,PATAZ,2
2022,FEBRERO,MATRIMONIO,MASCULINO,LA LIBERTAD,SANCHEZ CARRION,2
2022,FEBRERO,MATRIMONIO,MASCULINO,LA LIBERTAD,SANTIAGO DE CHUCO,1
2022,FEBRERO,MATRIMONIO,MASCULINO,LA LIBERTAD,TRUJILLO,161
2022,FEBRERO,MATRIMONIO,MASCULINO,LA LIBERTAD,VIRU,4
2022,FEBRERO,MATRIMONIO,MASCULINO,LAMBAYEQUE,CHICLAYO,88
2022,FEBRERO,MATRIMONIO,MASCULINO,LAMBAYEQUE,FERREÑAFE,2
2022,FEBRERO,MATRIMONIO,MASCULINO,LAMBAYEQUE,LAMBAYEQUE,9
2022,FEBRERO,MATRIMONIO,MASCULINO,LIMA,BARRANCA,21
2022,FEBRERO,MATRIMONIO,MASCULINO,LIMA,CAJATAMBO,1
2022,FEBRERO,MATRIMONIO,MASCULINO,LIMA,CANTA,1
2022,FEBRERO,MATRIMONIO,MASCULINO,LIMA,CAÑETE,23
2022,FEBRERO,MATRIMONIO,MASCULINO,LIMA,HUARAL,4
2022,FEBRERO,MATRIMONIO,MASCULINO,LIMA,HUAROCHIRI,17
2022,FEBRERO,MATRIMONIO,MASCULINO,LIMA,HUAURA,12
2022,FEBRERO,MATRIMONIO,MASCULINO,LIMA,LIMA,4866
2022,FEBRERO,MATRIMONIO,MASCULINO,LIMA,OYON,2
2022,FEBRERO,MATRIMONIO,MASCULINO,LIMA,YAUYOS,1
2022,FEBRERO,MATRIMONIO,MASCULINO,LORETO,ALTO AMAZONAS,1
2022,FEBRERO,MATRIMONIO,MASCULINO,LORETO,LORETO,1
2022,FEBRERO,MATRIMONIO,MASCULINO,LORETO,MAYNAS,100
2022,FEBRERO,MATRIMONIO,MASCULINO,LORETO,REQUENA,1
2022,FEBRERO,MATRIMONIO,MASCULINO,MADRE DE DIOS,TAMBOPATA,9
2022,FEBRERO,MATRIMONIO,MASCULINO,MOQUEGUA,ILO,3
2022,FEBRERO,MATRIMONIO,MASCULINO,PASCO,DANIEL ALCIDES CARRION,1
2022,FEBRERO,MATRIMONIO,MASCULINO,PASCO,OXAPAMPA,3
2022,FEBRERO,MATRIMONIO,MASCULINO,PASCO,PASCO,8
2022,FEBRERO,MATRIMONIO,MASCULINO,PIURA,AYABACA,3
2022,FEBRERO,MATRIMONIO,MASCULINO,PIURA,HUANCABAMBA,1
2022,FEBRERO,MATRIMONIO,MASCULINO,PIURA,MORROPON,5
2022,FEBRERO,MATRIMONIO,MASCULINO,PIURA,PAITA,5
2022,FEBRERO,MATRIMONIO,MASCULINO,PIURA,PIURA,105
2022,FEBRERO,MATRIMONIO,MASCULINO,PIURA,SECHURA,2
2022,FEBRERO,MATRIMONIO,MASCULINO,PIURA,SULLANA,18
2022,FEBRERO,MATRIMONIO,MASCULINO,PIURA,TALARA,10
2022,FEBRERO,MATRIMONIO,MASCULINO,PUNO,CARABAYA,1
2022,FEBRERO,MATRIMONIO,MASCULINO,PUNO,HUANCANE,1
2022,FEBRERO,MATRIMONIO,MASCULINO,PUNO,PUNO,3
2022,FEBRERO,MATRIMONIO,MASCULINO,PUNO,SAN ROMAN,11
2022,FEBRERO,MATRIMONIO,MASCULINO,REPUBLICA DE ANGOLA,HUÍLA,1
2022,FEBRERO,MATRIMONIO,MASCULINO,SAN MARTIN,MARISCAL CACERES,2
2022,FEBRERO,MATRIMONIO,MASCULINO,SAN MARTIN,MOYOBAMBA,5
2022,FEBRERO,MATRIMONIO,MASCULINO,SAN MARTIN,RIOJA,2
2022,FEBRERO,MATRIMONIO,MASCULINO,SAN MARTIN,SAN MARTIN,13
2022,FEBRERO,MATRIMONIO,MASCULINO,SAN MARTIN,TOCACHE,1
2022,FEBRERO,MATRIMONIO,MASCULINO,TACNA,TACNA,19
2022,FEBRERO,MATRIMONIO,MASCULINO,TUMBES,CONTRALMIRANTE VILLAR,2
2022,FEBRERO,MATRIMONIO,MASCULINO,TUMBES,TUMBES,29
2022,FEBRERO,MATRIMONIO,MASCULINO,TUMBES,ZARUMILLA,7
2022,FEBRERO,MATRIMONIO,MASCULINO,UCAYALI,CORONEL PORTILLO,29
2022,FEBRERO,NACIMIENTO,FEMENINO,ALEMANIA,BAVIERA,2
2022,FEBRERO,NACIMIENTO,FEMENINO,ALEMANIA,BRANDENBURGO,1
2022,FEBRERO,NACIMIENTO,FEMENINO,ALEMANIA,DUSSELDORF,1
2022,FEBRERO,NACIMIENTO,FEMENINO,ALEMANIA,FRANKFURT,1
2022,FEBRERO,NACIMIENTO,FEMENINO,ALEMANIA,HAMBURGO,1
2022,FEBRERO,NACIMIENTO,FEMENINO,ALEMANIA,HESSEN,1
2022,FEBRERO,NACIMIENTO,FEMENINO,ALEMANIA,MUNICH,1
2022,FEBRERO,NACIMIENTO,FEMENINO,ALEMANIA,SCHLESWIG-HOLSTEIN,2
2022,FEBRERO,NACIMIENTO,FEMENINO,AMAZONAS,BAGUA,20
2022,FEBRERO,NACIMIENTO,FEMENINO,AMAZONAS,BONGARA,10
2022,FEBRERO,NACIMIENTO,FEMENINO,AMAZONAS,CHACHAPOYAS,13
2022,FEBRERO,NACIMIENTO,FEMENINO,AMAZONAS,CONDORCANQUI,15
2022,FEBRERO,NACIMIENTO,FEMENINO,AMAZONAS,LUYA,7
2022,FEBRERO,NACIMIENTO,FEMENINO,AMAZONAS,RODRIGUEZ DE MENDOZA,15
2022,FEBRERO,NACIMIENTO,FEMENINO,AMAZONAS,UTCUBAMBA,49
2022,FEBRERO,NACIMIENTO,FEMENINO,ANCASH,AIJA,1
2022,FEBRERO,NACIMIENTO,FEMENINO,ANCASH,ANTONIO RAIMONDI,5
2022,FEBRERO,NACIMIENTO,FEMENINO,ANCASH,ASUNCION,1
2022,FEBRERO,NACIMIENTO,FEMENINO,ANCASH,BOLOGNESI,14
2022,FEBRERO,NACIMIENTO,FEMENINO,ANCASH,CARHUAZ,12
2022,FEBRERO,NACIMIENTO,FEMENINO,ANCASH,CARLOS FERMIN FITZCARRALD,5
2022,FEBRERO,NACIMIENTO,FEMENINO,ANCASH,CASMA,27
2022,FEBRERO,NACIMIENTO,FEMENINO,ANCASH,CORONGO,2
2022,FEBRERO,NACIMIENTO,FEMENINO,ANCASH,HUARAZ,22
2022,FEBRERO,NACIMIENTO,FEMENINO,ANCASH,HUARI,58
2022,FEBRERO,NACIMIENTO,FEMENINO,ANCASH,HUARMEY,5
2022,FEBRERO,NACIMIENTO,FEMENINO,ANCASH,HUAYLAS,38
2022,FEBRERO,NACIMIENTO,FEMENINO,ANCASH,MARISCAL LUZURIAGA,9
2022,FEBRERO,NACIMIENTO,FEMENINO,ANCASH,OCROS,4
2022,FEBRERO,NACIMIENTO,FEMENINO,ANCASH,PALLASCA,17
2022,FEBRERO,NACIMIENTO,FEMENINO,ANCASH,POMABAMBA,5
2022,FEBRERO,NACIMIENTO,FEMENINO,ANCASH,RECUAY,4
2022,FEBRERO,NACIMIENTO,FEMENINO,ANCASH,SANTA,751
2022,FEBRERO,NACIMIENTO,FEMENINO,ANCASH,SIHUAS,9
2022,FEBRERO,NACIMIENTO,FEMENINO,ANCASH,YUNGAY,20
2022,FEBRERO,NACIMIENTO,FEMENINO,APURIMAC,ABANCAY,28
2022,FEBRERO,NACIMIENTO,FEMENINO,APURIMAC,ANDAHUAYLAS,25
2022,FEBRERO,NACIMIENTO,FEMENINO,APURIMAC,ANTABAMBA,2
2022,FEBRERO,NACIMIENTO,FEMENINO,APURIMAC,AYMARAES,12
2022,FEBRERO,NACIMIENTO,FEMENINO,APURIMAC,CHINCHEROS,29
2022,FEBRERO,NACIMIENTO,FEMENINO,APURIMAC,COTABAMBAS,17
2022,FEBRERO,NACIMIENTO,FEMENINO,APURIMAC,GRAU,5
2022,FEBRERO,NACIMIENTO,FEMENINO,AREQUIPA,AREQUIPA,930
2022,FEBRERO,NACIMIENTO,FEMENINO,AREQUIPA,CAMANA,35
2022,FEBRERO,NACIMIENTO,FEMENINO,AREQUIPA,CARAVELI,17
2022,FEBRERO,NACIMIENTO,FEMENINO,AREQUIPA,CASTILLA,7
2022,FEBRERO,NACIMIENTO,FEMENINO,AREQUIPA,CAYLLOMA,79
2022,FEBRERO,NACIMIENTO,FEMENINO,AREQUIPA,CONDESUYOS,4
2022,FEBRERO,NACIMIENTO,FEMENINO,AREQUIPA,ISLAY,14
2022,FEBRERO,NACIMIENTO,FEMENINO,AREQUIPA,LA UNION,1
2022,FEBRERO,NACIMIENTO,FEMENINO,ARGENTINA,BUENOS AIRES,33
2022,FEBRERO,NACIMIENTO,FEMENINO,ARGENTINA,CORDOBA,2
2022,FEBRERO,NACIMIENTO,FEMENINO,ARGENTINA,LA PLATA,4
2022,FEBRERO,NACIMIENTO,FEMENINO,ARGENTINA,MENDOZA,1
2022,FEBRERO,NACIMIENTO,FEMENINO,ARGENTINA,SAN JUAN,1
2022,FEBRERO,NACIMIENTO,FEMENINO,AUSTRALIA,SIDNEY,3
2022,FEBRERO,NACIMIENTO,FEMENINO,AYACUCHO,CANGALLO,8
2022,FEBRERO,NACIMIENTO,FEMENINO,AYACUCHO,HUAMANGA,69
2022,FEBRERO,NACIMIENTO,FEMENINO,AYACUCHO,HUANCA SANCOS,3
2022,FEBRERO,NACIMIENTO,FEMENINO,AYACUCHO,HUANTA,19
2022,FEBRERO,NACIMIENTO,FEMENINO,AYACUCHO,LA MAR,9
2022,FEBRERO,NACIMIENTO,FEMENINO,AYACUCHO,LUCANAS,12
